STORE,NAME,ADDRESS,CITY,ZIPCODE,COUNTY_NUMBER,COUNTY,CATEGORY,CATEGORY_NAME,VENDOR_NO,VENDOR,ITEM,DESCRIPTION,PACK,LITER_SIZE,STATE_BTL_COST,BTL_PRICE,BOTTLE_QTY,TOTAL
2528,Hy-Vee Food Store #3 / Des Moines,3221 SE 14TH ST,DES MOINES,50315,77,Polk,1081020,ANISETTE,350,Luxco-Cleveland,85316,Paramount Anisette,12,750,4.75,7.13,2,14.26
2528,Hy-Vee Food Store #3 / Des Moines,3221 SE 14TH ST,DES MOINES,50315,77,Polk,1011300,TENNESSEE WHISKIES,85,Brown-Forman Corporation,86670,Jack Daniel's Tennessee Honey,12,750,14.53,21.8,12,261.6
2528,Hy-Vee Food Store #3 / Des Moines,3221 SE 14TH ST,DES MOINES,50315,77,Polk,1011300,TENNESSEE WHISKIES,85,Brown-Forman Corporation,86692,Jack Daniel's Tennessee Fire,12,750,14.53,21.8,12,261.6
2528,Hy-Vee Food Store #3 / Des Moines,3221 SE 14TH ST,DES MOINES,50315,77,Polk,1081600,WHISKEY LIQUEUR,85,Brown-Forman Corporation,86802,Southern Comfort Caramel,12,750,9.85,14.78,12,177.36
2528,Hy-Vee Food Store #3 / Des Moines,3221 SE 14TH ST,DES MOINES,50315,77,Polk,1081600,WHISKEY LIQUEUR,85,Brown-Forman Corporation,86886,Southern Comfort,12,750,9.85,14.78,12,177.36
2528,Hy-Vee Food Store #3 / Des Moines,3221 SE 14TH ST,DES MOINES,50315,77,Polk,1022100,TEQUILA,85,Brown-Forman Corporation,87586,El Jimador Blanco Tequila,12,750,11.15,16.73,12,200.76
2528,Hy-Vee Food Store #3 / Des Moines,3221 SE 14TH ST,DES MOINES,50315,77,Polk,1022100,TEQUILA,205,E AND J GALLO WINERY,87643,Familia Camarena Silver,12,750,10,15,6,90
2528,Hy-Vee Food Store #3 / Des Moines,3221 SE 14TH ST,DES MOINES,50315,77,Polk,1022100,TEQUILA,410,The Patron Spirits Company,88296,Patron Tequila Silver,12,750,27,40.5,12,486
2528,Hy-Vee Food Store #3 / Des Moines,3221 SE 14TH ST,DES MOINES,50315,77,Polk,1022100,TEQUILA,35,"Bacardi U.S.A., Inc.",89121,Cazadores Reposado,12,750,17.5,26.25,6,157.5
2550,Hy-Vee Food Store / Osceola,510 WEST MCLANE,OSCEOLA,50213,20,Clarke,1012100,CANADIAN WHISKIES,260,Diageo Americas,10836,Crown Royal Black,12,750,17,25.5,3,76.5
2550,Hy-Vee Food Store / Osceola,510 WEST MCLANE,OSCEOLA,50213,20,Clarke,1012100,CANADIAN WHISKIES,260,Diageo Americas,11297,Crown Royal Canadian Whisky,12,1000,18.5,27.75,4,111
2550,Hy-Vee Food Store / Osceola,510 WEST MCLANE,OSCEOLA,50213,20,Clarke,1012100,CANADIAN WHISKIES,115,"Constellation Wine Company, Inc.",11788,Black Velvet,6,1750,10.45,15.68,36,564.48
2550,Hy-Vee Food Store / Osceola,510 WEST MCLANE,OSCEOLA,50213,20,Clarke,1012100,CANADIAN WHISKIES,65,Jim Beam Brands,15248,Windsor Canadian Pet,6,1750,9.18,13.77,3,41.31
2550,Hy-Vee Food Store / Osceola,510 WEST MCLANE,OSCEOLA,50213,20,Clarke,1011200,STRAIGHT BOURBON WHISKIES,259,Heaven Hill Brands,17127,Cabin Still Str Bourbon,12,1000,5,7.5,2,15
2550,Hy-Vee Food Store / Osceola,510 WEST MCLANE,OSCEOLA,50213,20,Clarke,1011200,STRAIGHT BOURBON WHISKIES,259,Heaven Hill Brands,17956,Evan Williams Str Bourbon,12,750,6.81,10.55,3,31.65
2550,Hy-Vee Food Store / Osceola,510 WEST MCLANE,OSCEOLA,50213,20,Clarke,1062310,SPICED RUM,260,Diageo Americas,1799,Captain Morgan Spiced Barrel,6,1750,18,27,2,54
2550,Hy-Vee Food Store / Osceola,510 WEST MCLANE,OSCEOLA,50213,20,Clarke,1011200,STRAIGHT BOURBON WHISKIES,294,Jesse James Distilling Company,19019,Jesse James Bourbon,12,750,9.52,14.28,3,42.84
2550,Hy-Vee Food Store / Osceola,510 WEST MCLANE,OSCEOLA,50213,20,Clarke,1011200,STRAIGHT BOURBON WHISKIES,65,Jim Beam Brands,19486,Maker's 46,6,750,22.04,33.06,2,66.12
2550,Hy-Vee Food Store / Osceola,510 WEST MCLANE,OSCEOLA,50213,20,Clarke,1011200,STRAIGHT BOURBON WHISKIES,55,Sazerac North America,21596,Ten High,12,750,4.1,6.15,4,24.6
2550,Hy-Vee Food Store / Osceola,510 WEST MCLANE,OSCEOLA,50213,20,Clarke,1011200,STRAIGHT BOURBON WHISKIES,55,Sazerac North America,21598,Ten High,6,1750,9.24,13.86,6,83.16
2550,Hy-Vee Food Store / Osceola,510 WEST MCLANE,OSCEOLA,50213,20,Clarke,1011100,BLENDED WHISKIES,65,Jim Beam Brands,22788,Beam's 8 Star Bl Whiskey,6,1750,7.61,11.42,2,22.84
2550,Hy-Vee Food Store / Osceola,510 WEST MCLANE,OSCEOLA,50213,20,Clarke,1011100,BLENDED WHISKIES,297,Laird And Company,23826,Five Star,12,750,3.46,5.19,5,25.95
2550,Hy-Vee Food Store / Osceola,510 WEST MCLANE,OSCEOLA,50213,20,Clarke,1011100,BLENDED WHISKIES,434,Luxco-St Louis,24156,Hawkeye Blend Whiskey,12,750,3.5,5.25,3,15.75
2550,Hy-Vee Food Store / Osceola,510 WEST MCLANE,OSCEOLA,50213,20,Clarke,1011100,BLENDED WHISKIES,434,Luxco-St Louis,24158,Hawkeye Blend Whiskey,6,1750,7.62,11.43,6,68.58
2550,Hy-Vee Food Store / Osceola,510 WEST MCLANE,OSCEOLA,50213,20,Clarke,1011100,BLENDED WHISKIES,260,Diageo Americas,25608,Seagrams 7 Crown Bl Whiskey,6,1750,11.96,17.94,6,107.64
2550,Hy-Vee Food Store / Osceola,510 WEST MCLANE,OSCEOLA,50213,20,Clarke,1011300,TENNESSEE WHISKIES,85,Brown-Forman Corporation,26826,Jack Daniels Old #7 Black Lbl,12,750,14.53,21.8,12,261.6
2550,Hy-Vee Food Store / Osceola,510 WEST MCLANE,OSCEOLA,50213,20,Clarke,1011100,BLENDED WHISKIES,154,Iowa Distilling Company,27255,Country Gal,6,750,9.17,13.76,3,41.28
2550,Hy-Vee Food Store / Osceola,510 WEST MCLANE,OSCEOLA,50213,20,Clarke,1081700,DISTILLED SPIRITS SPECIALTY,346,"Ole Smoky Distillery, LLC",27324,Ole Smoky Original Corn Moonshine,12,750,11,16.5,2,33
2550,Hy-Vee Food Store / Osceola,510 WEST MCLANE,OSCEOLA,50213,20,Clarke,1081600,WHISKEY LIQUEUR,259,Heaven Hill Brands,27454,Cinerator,12,750,7.95,11.93,3,35.79
2550,Hy-Vee Food Store / Osceola,510 WEST MCLANE,OSCEOLA,50213,20,Clarke,1042100,IMPORTED DRY GINS,35,"Bacardi U.S.A., Inc.",28233,Bombay Sapphire Gin,12,1000,17.61,26.42,1,26.42
2550,Hy-Vee Food Store / Osceola,510 WEST MCLANE,OSCEOLA,50213,20,Clarke,1042100,IMPORTED DRY GINS,260,Diageo Americas,28867,Tanqueray Gin,12,1000,15.25,22.88,1,22.88
2550,Hy-Vee Food Store / Osceola,510 WEST MCLANE,OSCEOLA,50213,20,Clarke,1041100,AMERICAN DRY GINS,434,Luxco-St Louis,31657,Paramount Gin,12,1000,4.3,6.45,5,32.25
2550,Hy-Vee Food Store / Osceola,510 WEST MCLANE,OSCEOLA,50213,20,Clarke,1032200,IMPORTED VODKA - MISC,395,Proximo,33773,Three Olives Tartz,12,750,9.96,14.94,3,44.82
2550,Hy-Vee Food Store / Osceola,510 WEST MCLANE,OSCEOLA,50213,20,Clarke,1032200,IMPORTED VODKA - MISC,395,Proximo,33791,Three Olives Marilyn Monroe Strawberry,12,750,9.96,14.94,3,44.82
2550,Hy-Vee Food Store / Osceola,510 WEST MCLANE,OSCEOLA,50213,20,Clarke,1032200,IMPORTED VODKA - MISC,370,Pernod Ricard USA/Austin Nichols,34030,Absolut Citron (lemon Vodka),12,750,11.49,17.24,2,34.48
2550,Hy-Vee Food Store / Osceola,510 WEST MCLANE,OSCEOLA,50213,20,Clarke,1032080,IMPORTED VODKA,35,"Bacardi U.S.A., Inc.",34433,Grey Goose Vodka,12,750,18.49,27.74,2,55.48
2550,Hy-Vee Food Store / Osceola,510 WEST MCLANE,OSCEOLA,50213,20,Clarke,1032080,IMPORTED VODKA,260,Diageo Americas,34456,Ketel One Imported Vodka,12,750,14,21,2,42
2550,Hy-Vee Food Store / Osceola,510 WEST MCLANE,OSCEOLA,50213,20,Clarke,1032200,IMPORTED VODKA - MISC,395,Proximo,34886,Three Olives Berry Vodka,12,750,9.96,14.94,3,44.82
2550,Hy-Vee Food Store / Osceola,510 WEST MCLANE,OSCEOLA,50213,20,Clarke,1032200,IMPORTED VODKA - MISC,395,Proximo,34968,Three Olives Chocolate Vodka,12,750,9.96,14.94,3,44.82
2550,Hy-Vee Food Store / Osceola,510 WEST MCLANE,OSCEOLA,50213,20,Clarke,1032200,IMPORTED VODKA - MISC,395,Proximo,34972,Three Olives Cherry Vodka,12,750,9.96,14.94,3,44.82
2550,Hy-Vee Food Store / Osceola,510 WEST MCLANE,OSCEOLA,50213,20,Clarke,1032200,IMPORTED VODKA - MISC,395,Proximo,34995,Three Olives Grape Vodka,12,750,9.96,14.94,5,74.7
2550,Hy-Vee Food Store / Osceola,510 WEST MCLANE,OSCEOLA,50213,20,Clarke,1032200,IMPORTED VODKA - MISC,395,Proximo,35147,Three Olives Mango Flavored Vodka,12,750,9.96,14.94,3,44.82
2550,Hy-Vee Food Store / Osceola,510 WEST MCLANE,OSCEOLA,50213,20,Clarke,1031080,80 PROOF VODKA,55,Sazerac North America,35316,Barton Vodka,12,750,3.37,5.06,4,20.24
2550,Hy-Vee Food Store / Osceola,510 WEST MCLANE,OSCEOLA,50213,20,Clarke,1031080,80 PROOF VODKA,55,Sazerac North America,35318,Barton Vodka,6,1750,6.92,10.38,3,31.14
2550,Hy-Vee Food Store / Osceola,510 WEST MCLANE,OSCEOLA,50213,20,Clarke,1032200,IMPORTED VODKA - MISC,395,Proximo,35766,"Three Olives ""dude"" Vodka",12,750,9.96,14.94,3,44.82
2550,Hy-Vee Food Store / Osceola,510 WEST MCLANE,OSCEOLA,50213,20,Clarke,1032200,IMPORTED VODKA - MISC,65,Jim Beam Brands,35780,Pinnacle Cake Vodka,12,750,7.88,11.82,2,23.64
2550,Hy-Vee Food Store / Osceola,510 WEST MCLANE,OSCEOLA,50213,20,Clarke,1032200,IMPORTED VODKA - MISC,395,Proximo,35891,Three Olives Cake Flavored Vodka,12,750,9.96,14.94,3,44.82
2550,Hy-Vee Food Store / Osceola,510 WEST MCLANE,OSCEOLA,50213,20,Clarke,1032200,IMPORTED VODKA - MISC,395,Proximo,35964,Three Olives Loopy Flavored Vodka,12,750,9.96,14.94,2,29.88
2550,Hy-Vee Food Store / Osceola,510 WEST MCLANE,OSCEOLA,50213,20,Clarke,1032200,IMPORTED VODKA - MISC,395,Proximo,36221,Three Olives Elvis Coconut Water,12,750,9.96,14.94,3,44.82
2550,Hy-Vee Food Store / Osceola,510 WEST MCLANE,OSCEOLA,50213,20,Clarke,1032200,IMPORTED VODKA - MISC,395,Proximo,36238,Three Olives Jacked Apple,12,750,9.96,14.94,3,44.82
2550,Hy-Vee Food Store / Osceola,510 WEST MCLANE,OSCEOLA,50213,20,Clarke,1031080,80 PROOF VODKA,434,Luxco-St Louis,36307,Hawkeye Vodka,12,1000,4.05,6.08,12,72.96
2550,Hy-Vee Food Store / Osceola,510 WEST MCLANE,OSCEOLA,50213,20,Clarke,1031080,80 PROOF VODKA,434,Luxco-St Louis,36308,Hawkeye Vodka,6,1750,7.17,10.76,18,193.68
2550,Hy-Vee Food Store / Osceola,510 WEST MCLANE,OSCEOLA,50213,20,Clarke,1031080,80 PROOF VODKA,300,Mccormick Distilling Company,36886,Mccormick Vodka,12,750,3.31,4.97,1,4.97
2550,Hy-Vee Food Store / Osceola,510 WEST MCLANE,OSCEOLA,50213,20,Clarke,1031080,80 PROOF VODKA,260,Diageo Americas,38008,Smirnoff Vodka 80 Prf Pet,6,1750,14.75,22.13,2,44.26
2550,Hy-Vee Food Store / Osceola,510 WEST MCLANE,OSCEOLA,50213,20,Clarke,1031080,80 PROOF VODKA,301,Fifth Generation Inc.,38177,Titos Handmade Vodka,12,1000,11.92,17.88,4,71.52
2550,Hy-Vee Food Store / Osceola,510 WEST MCLANE,OSCEOLA,50213,20,Clarke,1031110,LOW PROOF VODKA,300,Mccormick Distilling Company,40118,Dueces Wild Vodka,6,1750,6.67,10.01,3,30.03
2550,Hy-Vee Food Store / Osceola,510 WEST MCLANE,OSCEOLA,50213,20,Clarke,1031200,FLAVORED VODKA,380,Phillips Beverage Company,40244,Prairie Organic Cucumber,6,750,11,16.5,2,33
2550,Hy-Vee Food Store / Osceola,510 WEST MCLANE,OSCEOLA,50213,20,Clarke,1031200,FLAVORED VODKA,380,Phillips Beverage Company,41704,Uv Red (cherry) Vodka,12,750,6.5,9.75,2,19.5
2550,Hy-Vee Food Store / Osceola,510 WEST MCLANE,OSCEOLA,50213,20,Clarke,1101100,AMERICAN ALCOHOL,434,Luxco-St Louis,41846,Everclear Alcohol,12,750,9,13.5,4,54
2550,Hy-Vee Food Store / Osceola,510 WEST MCLANE,OSCEOLA,50213,20,Clarke,1031200,FLAVORED VODKA,380,Phillips Beverage Company,41989,Uv Cake Vodka,12,750,6.5,9.75,2,19.5
2550,Hy-Vee Food Store / Osceola,510 WEST MCLANE,OSCEOLA,50213,20,Clarke,1062050,BARBADOS RUM,305,MHW Ltd,42204,Blue Chair Bay Banana,12,750,9.42,14.13,3,42.39
2550,Hy-Vee Food Store / Osceola,510 WEST MCLANE,OSCEOLA,50213,20,Clarke,1062050,BARBADOS RUM,305,MHW Ltd,42244,Blue Chair Bay Coconut Spiced,12,750,9.42,14.13,3,42.39
2550,Hy-Vee Food Store / Osceola,510 WEST MCLANE,OSCEOLA,50213,20,Clarke,1062300,FLAVORED RUM,370,Pernod Ricard USA/Austin Nichols,42716,Malibu Coconut Rum,12,750,7.49,11.24,5,56.2
2550,Hy-Vee Food Store / Osceola,510 WEST MCLANE,OSCEOLA,50213,20,Clarke,1062300,FLAVORED RUM,370,Pernod Ricard USA/Austin Nichols,42717,Malibu Coconut Rum,12,1000,10.49,15.74,1,15.74
2550,Hy-Vee Food Store / Osceola,510 WEST MCLANE,OSCEOLA,50213,20,Clarke,1062310,SPICED RUM,259,Heaven Hill Brands,43026,Admiral Nelson Spiced Rum,12,750,5.78,8.67,1,8.67
2550,Hy-Vee Food Store / Osceola,510 WEST MCLANE,OSCEOLA,50213,20,Clarke,1062200,PUERTO RICO & VIRGIN ISLANDS RUM,35,"Bacardi U.S.A., Inc.",43036,Bacardi Gold Rum,12,750,8,12,3,36
2550,Hy-Vee Food Store / Osceola,510 WEST MCLANE,OSCEOLA,50213,20,Clarke,1062200,PUERTO RICO & VIRGIN ISLANDS RUM,35,"Bacardi U.S.A., Inc.",43127,Bacardi Superior Rum,12,1000,9.5,14.25,3,42.75
2550,Hy-Vee Food Store / Osceola,510 WEST MCLANE,OSCEOLA,50213,20,Clarke,1062310,SPICED RUM,35,"Bacardi U.S.A., Inc.",43205,Bacardi Oakheart,12,750,6.75,10.5,2,21
2550,Hy-Vee Food Store / Osceola,510 WEST MCLANE,OSCEOLA,50213,20,Clarke,1062310,SPICED RUM,260,Diageo Americas,43302,Captain Morgan Black Spiced,12,750,11,16.5,4,66
2550,Hy-Vee Food Store / Osceola,510 WEST MCLANE,OSCEOLA,50213,20,Clarke,1062310,SPICED RUM,260,Diageo Americas,43337,Captain Morgan Spiced Rum,12,1000,11.75,17.63,12,211.56
2550,Hy-Vee Food Store / Osceola,510 WEST MCLANE,OSCEOLA,50213,20,Clarke,1062310,SPICED RUM,259,Heaven Hill Brands,44258,Blackheart Premium Spiced Rum,12,750,7.94,11.91,2,23.82
2550,Hy-Vee Food Store / Osceola,510 WEST MCLANE,OSCEOLA,50213,20,Clarke,1062300,FLAVORED RUM,65,Jim Beam Brands,44419,Cruzan Black Cherry Rum,12,750,6.83,10.25,4,41
2550,Hy-Vee Food Store / Osceola,510 WEST MCLANE,OSCEOLA,50213,20,Clarke,1062310,SPICED RUM,240,"WILLIAM GRANT AND SONS, INC.",45886,Sailor Jerry Spiced Navy Rum,12,750,9.65,14.48,3,43.44
2550,Hy-Vee Food Store / Osceola,510 WEST MCLANE,OSCEOLA,50213,20,Clarke,1051010,AMERICAN GRAPE BRANDIES,259,Heaven Hill Brands,52316,Christian Bros Brandy,12,750,5.92,8.88,4,35.52
2550,Hy-Vee Food Store / Osceola,510 WEST MCLANE,OSCEOLA,50213,20,Clarke,1051100,APRICOT BRANDIES,434,Luxco-St Louis,54447,Paramount Apricot Flavored Brandy,12,1000,6.53,9.8,1,9.8
2550,Hy-Vee Food Store / Osceola,510 WEST MCLANE,OSCEOLA,50213,20,Clarke,1051110,BLACKBERRY BRANDIES,434,Luxco-St Louis,55086,Paramount Blackberry Brandy,12,750,5.48,8.22,4,32.88
2550,Hy-Vee Food Store / Osceola,510 WEST MCLANE,OSCEOLA,50213,20,Clarke,1051110,BLACKBERRY BRANDIES,434,Luxco-St Louis,55087,Paramount Blackberry Brandy,12,1000,6.53,9.8,1,9.8
2550,Hy-Vee Food Store / Osceola,510 WEST MCLANE,OSCEOLA,50213,20,Clarke,1051140,PEACH BRANDIES,259,Heaven Hill Brands,56006,Christian Bros Peach,12,750,5.43,8.15,3,24.45
2550,Hy-Vee Food Store / Osceola,510 WEST MCLANE,OSCEOLA,50213,20,Clarke,1051140,PEACH BRANDIES,434,Luxco-St Louis,56206,Paramount Peach Flavored Brandy,12,750,5.48,8.22,3,24.66
2550,Hy-Vee Food Store / Osceola,510 WEST MCLANE,OSCEOLA,50213,20,Clarke,1071100,AMERICAN COCKTAILS,55,Sazerac North America,57148,Chi-Chi's Margarita W/tequila,6,1750,6.5,9.75,6,58.5
2550,Hy-Vee Food Store / Osceola,510 WEST MCLANE,OSCEOLA,50213,20,Clarke,1071100,AMERICAN COCKTAILS,421,"Sazerac Co., Inc.",59231,Ice Box Mudslide,6,1750,6.76,10.14,2,20.28
2550,Hy-Vee Food Store / Osceola,510 WEST MCLANE,OSCEOLA,50213,20,Clarke,1081015,IMPORTED AMARETTO,130,Disaronno International LLC,64136,Disaronno Amaretto,12,750,13.86,20.79,2,41.58
2550,Hy-Vee Food Store / Osceola,510 WEST MCLANE,OSCEOLA,50213,20,Clarke,1082900,MISC. IMPORTED CORDIALS & LIQUEURS,389,REMY COINTREAU USA         .,64776,Cointreau Liqueur,12,750,19.99,29.99,1,29.99
2550,Hy-Vee Food Store / Osceola,510 WEST MCLANE,OSCEOLA,50213,20,Clarke,1081600,WHISKEY LIQUEUR,421,"Sazerac Co., Inc.",64867,Fireball Cinnamon Whiskey,12,1000,11.34,17.01,4,68.04
2550,Hy-Vee Food Store / Osceola,510 WEST MCLANE,OSCEOLA,50213,20,Clarke,1082900,MISC. IMPORTED CORDIALS & LIQUEURS,259,Heaven Hill Brands,65195,Hpnotiq,6,750,8.83,13.75,3,41.25
2550,Hy-Vee Food Store / Osceola,510 WEST MCLANE,OSCEOLA,50213,20,Clarke,1081200,CREAM LIQUEURS,300,Mccormick Distilling Company,65199,Tequila Rose Liqueur,12,1000,10.51,15.77,1,15.77
2550,Hy-Vee Food Store / Osceola,510 WEST MCLANE,OSCEOLA,50213,20,Clarke,1081600,WHISKEY LIQUEUR,260,Diageo Americas,67267,Yukon Jack Canadian Liqueur,12,1000,11.75,17.63,1,17.63
2550,Hy-Vee Food Store / Osceola,510 WEST MCLANE,OSCEOLA,50213,20,Clarke,1081380,MISCELLANEOUS SCHNAPPS,260,Diageo Americas,67296,Yukon Jack Perma Frost Schnapps,12,750,9.5,14.25,4,57
2550,Hy-Vee Food Store / Osceola,510 WEST MCLANE,OSCEOLA,50213,20,Clarke,1081030,COFFEE LIQUEURS,65,Jim Beam Brands,67556,Kamora Coffee Liqueur,12,750,6.3,9.45,2,18.9
2550,Hy-Vee Food Store / Osceola,510 WEST MCLANE,OSCEOLA,50213,20,Clarke,1081390,IMPORTED SCHNAPPS,421,"Sazerac Co., Inc.",69667,Dr. Mcgillicuddy's Vanilla,12,1000,11,16.5,1,16.5
2550,Hy-Vee Food Store / Osceola,510 WEST MCLANE,OSCEOLA,50213,20,Clarke,1081390,IMPORTED SCHNAPPS,260,Diageo Americas,69947,Rumple Minze Peppermint Schnapps Liqueur,12,1000,15.75,23.63,1,23.63
2550,Hy-Vee Food Store / Osceola,510 WEST MCLANE,OSCEOLA,50213,20,Clarke,1012200,SCOTCH WHISKIES,240,"WILLIAM GRANT AND SONS, INC.",6997,Clan Macgregor Scotch,12,1000,6.66,9.99,2,19.98
2550,Hy-Vee Food Store / Osceola,510 WEST MCLANE,OSCEOLA,50213,20,Clarke,1081200,CREAM LIQUEURS,305,MHW Ltd,73053,Rumchata,6,1000,16.34,24.51,1,24.51
2550,Hy-Vee Food Store / Osceola,510 WEST MCLANE,OSCEOLA,50213,20,Clarke,1081380,MISCELLANEOUS SCHNAPPS,65,Jim Beam Brands,73517,Dekuyper Cactus Juice,12,1000,7.62,11.43,1,11.43
2550,Hy-Vee Food Store / Osceola,510 WEST MCLANE,OSCEOLA,50213,20,Clarke,1081700,DISTILLED SPIRITS SPECIALTY,384,Piedmont Distillers,76042,Midnight Moon Blackberry,6,750,11.5,17.25,1,17.25
2550,Hy-Vee Food Store / Osceola,510 WEST MCLANE,OSCEOLA,50213,20,Clarke,1031200,FLAVORED VODKA,260,Diageo Americas,77375,Smirnoff Sorbet Light Mango Passion Fruit,12,750,8.25,12.38,3,37.14
2550,Hy-Vee Food Store / Osceola,510 WEST MCLANE,OSCEOLA,50213,20,Clarke,1011200,STRAIGHT BOURBON WHISKIES,461,Campari(skyy),77776,Wild Turkey American Honey,12,750,10.5,15.75,4,63
2550,Hy-Vee Food Store / Osceola,510 WEST MCLANE,OSCEOLA,50213,20,Clarke,1081200,CREAM LIQUEURS,305,MHW Ltd,80485,Tippy Cow Chocolate,6,750,10,15,3,45
2550,Hy-Vee Food Store / Osceola,510 WEST MCLANE,OSCEOLA,50213,20,Clarke,1081200,CREAM LIQUEURS,305,MHW Ltd,80486,Tippy Cow Orange Cream,6,750,10,15,3,45
2550,Hy-Vee Food Store / Osceola,510 WEST MCLANE,OSCEOLA,50213,20,Clarke,1081200,CREAM LIQUEURS,305,MHW Ltd,80487,Tippy Cow Vanilla Soft Serve,6,750,10,15,3,45
2550,Hy-Vee Food Store / Osceola,510 WEST MCLANE,OSCEOLA,50213,20,Clarke,1081200,CREAM LIQUEURS,305,MHW Ltd,80488,Tippy Cow Shamrock Mint,6,750,10,15,3,45
2550,Hy-Vee Food Store / Osceola,510 WEST MCLANE,OSCEOLA,50213,20,Clarke,1081300,PEPPERMINT SCHNAPPS,434,Luxco-St Louis,81207,Paramount Peppermint Schnapps,12,1000,4.06,6.09,1,6.09
2550,Hy-Vee Food Store / Osceola,510 WEST MCLANE,OSCEOLA,50213,20,Clarke,1081305,APPLE SCHNAPPS,65,Jim Beam Brands,82606,Dekuyper Sour Apple Pucker,12,750,6.3,9.45,3,28.35
2550,Hy-Vee Food Store / Osceola,510 WEST MCLANE,OSCEOLA,50213,20,Clarke,1081315,CINNAMON SCHNAPPS,65,Jim Beam Brands,82610,Dekuyper Hot Damn!,12,1000,7.62,11.43,1,11.43
2550,Hy-Vee Food Store / Osceola,510 WEST MCLANE,OSCEOLA,50213,20,Clarke,1081380,MISCELLANEOUS SCHNAPPS,65,Jim Beam Brands,82627,Dekuyper Cherry Pucker,12,1000,7.62,11.43,1,11.43
2550,Hy-Vee Food Store / Osceola,510 WEST MCLANE,OSCEOLA,50213,20,Clarke,1081317,GRAPE SCHNAPPS,65,Jim Beam Brands,82637,Dekuyper Grape Pucker,12,1000,7.62,11.43,1,11.43
2550,Hy-Vee Food Store / Osceola,510 WEST MCLANE,OSCEOLA,50213,20,Clarke,1081312,BUTTERSCOTCH SCHNAPPS,65,Jim Beam Brands,82787,Dekuyper Buttershots,12,1000,7.62,11.43,1,11.43
2550,Hy-Vee Food Store / Osceola,510 WEST MCLANE,OSCEOLA,50213,20,Clarke,1081365,TROPICAL FRUIT SCHNAPPS,421,"Sazerac Co., Inc.",83906,Maui Blue Hawaiian Schnapps,12,750,3.67,5.51,3,16.53
2550,Hy-Vee Food Store / Osceola,510 WEST MCLANE,OSCEOLA,50213,20,Clarke,1081700,DISTILLED SPIRITS SPECIALTY,346,"Ole Smoky Distillery, LLC",86728,Ole Smoky Cherry Moonshine,12,750,11,16.5,1,16.5
2550,Hy-Vee Food Store / Osceola,510 WEST MCLANE,OSCEOLA,50213,20,Clarke,1081600,WHISKEY LIQUEUR,259,Heaven Hill Brands,86796,Southern Host Whiskey Liqueur,12,750,4.87,7.56,3,22.68
2550,Hy-Vee Food Store / Osceola,510 WEST MCLANE,OSCEOLA,50213,20,Clarke,1081600,WHISKEY LIQUEUR,85,Brown-Forman Corporation,86886,Southern Comfort,12,750,9.85,14.78,12,177.36
2550,Hy-Vee Food Store / Osceola,510 WEST MCLANE,OSCEOLA,50213,20,Clarke,1022100,TEQUILA,395,Proximo,89197,Jose Cuervo Especial Reposado Tequila,12,1000,12.5,18.75,1,18.75
2561,Hy-Vee Food Store / Fleur / DSM,4605 FLEUR DRIVE,DES MOINES,50321,77,Polk,1012200,SCOTCH WHISKIES,260,Diageo Americas,10006,Scoresby Rare Scotch,12,750,5.5,8.25,12,99
2561,Hy-Vee Food Store / Fleur / DSM,4605 FLEUR DRIVE,DES MOINES,50321,77,Polk,1012100,CANADIAN WHISKIES,115,"Constellation Wine Company, Inc.",10550,Black Velvet Toasted Caramel,12,750,6.75,10.13,12,121.56
2561,Hy-Vee Food Store / Fleur / DSM,4605 FLEUR DRIVE,DES MOINES,50321,77,Polk,1012100,CANADIAN WHISKIES,115,"Constellation Wine Company, Inc.",10553,Black Velvet Cinnamon Rush,12,750,6.75,10.13,12,121.56
2561,Hy-Vee Food Store / Fleur / DSM,4605 FLEUR DRIVE,DES MOINES,50321,77,Polk,1012100,CANADIAN WHISKIES,115,"Constellation Wine Company, Inc.",10555,Black Velvet Toasted Caramel,24,375,3.07,4.61,4,18.44
2561,Hy-Vee Food Store / Fleur / DSM,4605 FLEUR DRIVE,DES MOINES,50321,77,Polk,1012100,CANADIAN WHISKIES,260,Diageo Americas,11294,Crown Royal Canadian Whisky,24,375,7.75,11.63,3,34.89
2561,Hy-Vee Food Store / Fleur / DSM,4605 FLEUR DRIVE,DES MOINES,50321,77,Polk,1012100,CANADIAN WHISKIES,260,Diageo Americas,11299,Crown Royal,44,200,4.72,7.08,3,21.24
2561,Hy-Vee Food Store / Fleur / DSM,4605 FLEUR DRIVE,DES MOINES,50321,77,Polk,1012100,CANADIAN WHISKIES,260,Diageo Americas,11348,Seagrams V.o. Bl Canadian Whisky Pet,6,1750,16,24,6,144
2561,Hy-Vee Food Store / Fleur / DSM,4605 FLEUR DRIVE,DES MOINES,50321,77,Polk,1012100,CANADIAN WHISKIES,115,"Constellation Wine Company, Inc.",11771,Black Velvet Mini,10,600,6.8,10.2,3,30.6
2561,Hy-Vee Food Store / Fleur / DSM,4605 FLEUR DRIVE,DES MOINES,50321,77,Polk,1012100,CANADIAN WHISKIES,115,"Constellation Wine Company, Inc.",11773,Black Velvet,48,200,1.56,2.34,48,112.32
